"id","id","category_id","attribute_key","attribute_value","language","created_at","updated_at","created_by","updated_by"
876,5248,876,shopee_category_ids,"102009",bahasa_indonesia,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
997,5899,997,meta_description,Temukan obat Beauty/Bath & Body Care/Hair Removal Cream & Wax paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
997,5903,997,meta_keywords,Produk Beauty/Bath & Body Care/Hair Removal Cream & Wax Obat Perawatan Halodoc,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
997,5902,997,name,Beauty/Bath & Body Care/Hair Removal Cream & Wax,bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
997,5901,997,name,Beauty/Bath & Body Care/Hair Removal Cream & Wax,english,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
997,5900,997,shopee_category_ids,"102010",bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
877,5254,877,meta_description,"Temukan obat Beauty/Bath & Body Care/Sun Care/Body Sunscreen & After Sun paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
877,5257,877,meta_keywords,Produk Beauty/Bath & Body Care/Sun Care/Body Sunscreen & After Sun Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
877,5255,877,name,Beauty/Bath & Body Care/Sun Care/Body Sunscreen & After Sun,bahasa_indonesia,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
877,5256,877,name,Beauty/Bath & Body Care/Sun Care/Body Sunscreen & After Sun,english,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
877,5253,877,shopee_category_ids,"102014",bahasa_indonesia,"2024-06-24 11:02:20","2024-06-24 11:02:20",Dev,Dev
1000,5914,1000,meta_description,"Temukan obat Beauty/Hand, Foot & Nail Care/Nail Care/Nail Polish Remover paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga",bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1000,5918,1000,meta_keywords,"Produk Beauty/Hand, Foot & Nail Care/Nail Care/Nail Polish Remover Obat Perawatan Halodoc",bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1000,5917,1000,name,"Beauty/Hand, Foot & Nail Care/Nail Care/Nail Polish Remover",bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1000,5916,1000,name,"Beauty/Hand, Foot & Nail Care/Nail Care/Nail Polish Remover",english,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
1000,5915,1000,shopee_category_ids,"102030",bahasa_indonesia,"2025-06-20 15:54:11","2025-06-20 15:54:11",Dev,Dev
835,5044,835,meta_description,"Temukan obat Health/Medical Supplies/Prescription Medicine paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter Order obat di Halodoc ? #TenangMenjaga""",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
835,5047,835,meta_keywords,Produk Health/Medical Supplies/Prescription Medicine Obat Perawatan Halodoc,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
835,5045,835,name,Health/Medical Supplies/Prescription Medicine,bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
835,5046,835,name,Health/Medical Supplies/Prescription Medicine,english,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
835,5043,835,shopee_category_ids,"102058",bahasa_indonesia,"2024-06-24 11:02:18","2024-06-24 11:02:18",Dev,Dev
749,4358,749,blibli_category_ids,SI-1000046,bahasa_indonesia,"2023-09-29 13:52:10","2023-09-29 13:52:10",Dev,Dev
749,4235,749,meta_description,Temukan Produk Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Mulut & Gigi > Sikat Gigi paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-19 16:49:20","2023-09-19 16:49:20",Dev,Dev
749,4232,749,meta_keywords,Produk Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Mulut & Gigi > Sikat Gigi Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-19 16:49:20","2023-09-19 16:49:20",Dev,Dev
749,4233,749,name,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Mulut & Gigi > Sikat Gigi,bahasa_indonesia,"2023-09-19 16:49:20","2023-09-19 16:49:20",Dev,Dev
749,4234,749,name,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Mulut & Gigi > Sikat Gigi,english,"2023-09-19 16:49:20","2023-09-19 16:49:20",Dev,Dev
676,4443,676,blibli_category_ids,SI-1000054,bahasa_indonesia,"2023-09-29 13:52:15","2023-09-29 13:52:15",Dev,Dev
676,3925,676,meta_description,Temukan Produk Ibu & Anak > Perlengkapan Makan Anak > Sikat & Pembersih Botol Susu paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
676,3926,676,meta_keywords,Produk Ibu & Anak > Perlengkapan Makan Anak > Sikat & Pembersih Botol Susu Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
676,3927,676,name,Ibu & Anak > Perlengkapan Makan Anak > Sikat & Pembersih Botol Susu,bahasa_indonesia,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
676,3924,676,name,Ibu & Anak > Perlengkapan Makan Anak > Sikat & Pembersih Botol Susu,english,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
86,833,86,meta_description,"Temukan berbagai macam jenis obat dan vitamin berdasarkan Kategori Skin Care. Ketahui juga manfaat, dosis, cara konsumsi, aturan pakai dan efek samping obat dan vitamin di Halodoc.",bahasa_indonesia,"2021-09-09 09:50:21","2021-09-09 09:50:21",CC Token,CC Token
86,830,86,meta_keywords,Kategori Skin Care,bahasa_indonesia,"2021-09-09 09:50:21","2021-09-09 09:50:21",CC Token,CC Token
86,832,86,meta_title,Daftar Informasi obat dan vitamin - Halodoc - Kategori Skin Care,bahasa_indonesia,"2021-09-09 09:50:21","2021-09-09 09:50:21",CC Token,CC Token
86,831,86,name,Perawatan Kulit,bahasa_indonesia,"2021-09-09 09:50:21","2021-09-09 09:50:21",CC Token,CC Token
86,829,86,name,Skin Care,english,"2021-09-09 09:50:21","2021-09-09 09:50:21",CC Token,CC Token
86,828,86,seo_url, ,bahasa_indonesia,"2021-09-09 09:50:21","2021-09-09 09:50:21",CC Token,CC Token
86,840,86,seo_url, ,english,"2021-09-09 13:59:29","2021-09-09 13:59:29",CC Token,CC Token
724,4381,724,blibli_category_ids,SL-1000010,bahasa_indonesia,"2023-09-29 13:52:11","2023-09-29 13:52:11",Dev,Dev
724,4117,724,meta_description,Temukan Produk Ibu & Anak > Perlengkapan Makan Anak > Slow Cooker dan Food Processor paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:39","2023-09-05 09:57:39",Dev,Dev
724,4118,724,meta_keywords,Produk Ibu & Anak > Perlengkapan Makan Anak > Slow Cooker dan Food Processor Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:39","2023-09-05 09:57:39",Dev,Dev
724,4119,724,name,Ibu & Anak > Perlengkapan Makan Anak > Slow Cooker dan Food Processor,bahasa_indonesia,"2023-09-05 09:57:39","2023-09-05 09:57:39",Dev,Dev
724,4116,724,name,Ibu & Anak > Perlengkapan Makan Anak > Slow Cooker dan Food Processor,english,"2023-09-05 09:57:39","2023-09-05 09:57:39",Dev,Dev
695,4487,695,blibli_category_ids,SN-1000010,bahasa_indonesia,"2023-09-29 13:52:17","2023-09-29 13:52:17",Dev,Dev
695,4000,695,meta_description,Temukan Produk Bliblimart > Kebutuhan Ibu & Anak > Susu Formula & Makanan Bayi > Susu Formula Anti Alergi paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
695,4003,695,meta_keywords,Produk Bliblimart > Kebutuhan Ibu & Anak > Susu Formula & Makanan Bayi > Susu Formula Anti Alergi Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
695,4002,695,name,Bliblimart > Kebutuhan Ibu & Anak > Susu Formula & Makanan Bayi > Susu Formula Anti Alergi,bahasa_indonesia,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
695,4001,695,name,Bliblimart > Kebutuhan Ibu & Anak > Susu Formula & Makanan Bayi > Susu Formula Anti Alergi,english,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
64,4676,64,blibli_category_ids,"",bahasa_indonesia,"2023-11-01 09:14:06","2023-11-01 09:14:06",CC Token,CC Token
64,679,64,meta_description,"Temukan berbagai macam jenis obat dan vitamin berdasarkan Kategori Special Offer. Ketahui juga manfaat, dosis, cara konsumsi, aturan pakai dan efek samping obat dan vitamin di Halodoc",bahasa_indonesia,"2021-03-23 15:29:46","2021-03-24 14:35:10",CC Token,CC Token
64,677,64,meta_keywords,Kategori Specoal Offer,bahasa_indonesia,"2021-03-23 15:29:46","2021-03-24 14:35:10",CC Token,CC Token
64,674,64,meta_title,Daftar Informasi obat dan vitamin - Halodoc - Kategori Special Offer,bahasa_indonesia,"2021-03-23 15:29:46","2021-03-24 14:35:10",CC Token,CC Token
64,675,64,name,Penawaran Special,bahasa_indonesia,"2021-03-23 15:29:46","2021-03-24 14:35:10",CC Token,CC Token
64,676,64,name,Special Offer,english,"2021-03-23 15:29:46","2021-03-24 14:35:10",CC Token,CC Token
64,678,64,seo_url, ,bahasa_indonesia,"2021-03-23 15:29:46","2021-03-23 15:29:46",CC Token,CC Token
64,680,64,seo_url,"",english,"2021-03-23 15:30:28","2023-11-01 09:14:06",CC Token,CC Token
64,4675,64,tokopedia_category_ids,"",bahasa_indonesia,"2023-11-01 09:14:06","2023-11-01 09:14:06",CC Token,CC Token
728,4347,728,blibli_category_ids,ST-1000073,bahasa_indonesia,"2023-09-29 13:52:09","2023-09-29 13:52:09",Dev,Dev
728,4132,728,meta_description,Temukan Produk Kesehatan & Kecantikan > Perawatan Tubuh > Body Care & Treatments > Body Care paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:39","2023-09-05 09:57:39",Dev,Dev
728,4133,728,meta_keywords,Produk Kesehatan & Kecantikan > Perawatan Tubuh > Body Care & Treatments > Body Care Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:39","2023-09-05 09:57:39",Dev,Dev
728,4134,728,name,Kesehatan & Kecantikan > Perawatan Tubuh > Body Care & Treatments > Body Care,bahasa_indonesia,"2023-09-05 09:57:39","2023-09-05 09:57:39",Dev,Dev
728,4135,728,name,Kesehatan & Kecantikan > Perawatan Tubuh > Body Care & Treatments > Body Care,english,"2023-09-05 09:57:39","2023-09-05 09:57:39",Dev,Dev
23,214,23,meta_description,"Temukan berbagai macam jenis obat dan vitamin berdasarkan Kategori Stamina. Ketahui juga manfaat, dosis, cara konsumsi, aturan pakai dan efek samping obat dan vitamin di Halodoc.",bahasa_indonesia,"2019-03-01 17:06:50","2019-03-01 17:06:50",Dev,Dev
23,211,23,meta_description, ,english,"2019-03-01 17:06:50","2019-03-01 17:06:50",Dev,Dev
23,210,23,meta_keywords,Kategori Stamina,bahasa_indonesia,"2019-03-01 17:06:50","2019-03-01 17:06:50",Dev,Dev
23,213,23,meta_keywords, ,english,"2019-03-01 17:06:50","2019-03-01 17:06:50",Dev,Dev
23,212,23,meta_title,Daftar Informasi obat dan vitamin - Halodoc - Kategori Stamina,bahasa_indonesia,"2019-03-01 17:06:50","2019-03-01 17:06:50",Dev,Dev
23,209,23,meta_title, ,english,"2019-03-01 17:06:50","2019-03-01 17:06:50",Dev,Dev
23,52,23,name,Stamina,bahasa_indonesia,"2017-10-31 20:52:58","2017-10-31 20:52:58",Dev,Dev
23,23,23,name,Stamina,english,"2017-10-31 20:52:56","2017-10-31 20:52:56",Dev,Dev
23,365,23,seo_url, ,bahasa_indonesia,"2019-03-14 17:15:47","2019-03-14 17:15:47",Dev,Dev
23,327,23,seo_url, ,english,"2019-03-08 17:21:20","2019-03-08 17:21:20",Dev,Dev
710,4395,710,blibli_category_ids,SU-1000073,bahasa_indonesia,"2023-09-29 13:52:12","2023-09-29 13:52:12",Dev,Dev
710,4061,710,meta_description,Temukan Produk Kesehatan & Kecantikan > Fitness Supplement > Suplemen Penambah Energi paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:38","2023-09-05 09:57:38",Dev,Dev
710,4062,710,meta_keywords,Produk Kesehatan & Kecantikan > Fitness Supplement > Suplemen Penambah Energi Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:38","2023-09-05 09:57:38",Dev,Dev
710,4063,710,name,Kesehatan & Kecantikan > Fitness Supplement > Suplemen Penambah Energi,bahasa_indonesia,"2023-09-05 09:57:38","2023-09-05 09:57:38",Dev,Dev
710,4060,710,name,Kesehatan & Kecantikan > Fitness Supplement > Suplemen Penambah Energi,english,"2023-09-05 09:57:38","2023-09-05 09:57:38",Dev,Dev
741,4482,741,blibli_category_ids,SU-1000074,bahasa_indonesia,"2023-09-29 13:52:17","2023-09-29 13:52:17",Dev,Dev
741,4200,741,meta_description,Temukan Produk Kesehatan & Kecantikan > Perawatan Tubuh > Sun Protection & Tanning paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-19 16:49:19","2023-09-19 16:49:19",Dev,Dev
741,4201,741,meta_keywords,Produk Kesehatan & Kecantikan > Perawatan Tubuh > Sun Protection & Tanning Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-19 16:49:19","2023-09-19 16:49:19",Dev,Dev
741,4202,741,name,Kesehatan & Kecantikan > Perawatan Tubuh > Sun Protection & Tanning,bahasa_indonesia,"2023-09-19 16:49:19","2023-09-19 16:49:19",Dev,Dev
741,4203,741,name,Kesehatan & Kecantikan > Perawatan Tubuh > Sun Protection & Tanning,english,"2023-09-19 16:49:19","2023-09-19 16:49:19",Dev,Dev
615,4467,615,blibli_category_ids,SU-1000077,bahasa_indonesia,"2023-09-29 13:52:16","2023-09-29 13:52:16",Dev,Dev
615,3680,615,meta_description,Temukan Produk Kesehatan & Kecantikan > Vitamin & Suplemen > Herbal > Suplemen paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:32","2023-09-05 09:57:32",Dev,Dev
615,3681,615,meta_keywords,Produk Kesehatan & Kecantikan > Vitamin & Suplemen > Herbal > Suplemen Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:32","2023-09-05 09:57:32",Dev,Dev
615,4296,615,meta_title,Kesehatan & Kecantikan > Vitamin & Suplemen > Herbal > Suplemen,bahasa_indonesia,"2023-09-19 17:33:40","2023-09-19 17:33:40",CC Token,CC Token
615,3682,615,name,Kesehatan & Kecantikan > Vitamin & Suplemen > Herbal > Suplemen,bahasa_indonesia,"2023-09-05 09:57:32","2023-09-05 09:57:32",Dev,Dev
615,3683,615,name,Kesehatan & Kecantikan > Vitamin & Suplemen > Herbal > Suplemen,english,"2023-09-05 09:57:32","2023-09-05 09:57:32",Dev,Dev
615,4297,615,seo_url, ,english,"2023-09-19 17:33:40","2023-09-19 17:33:40",CC Token,CC Token
627,4469,627,blibli_category_ids,SU-1000086,bahasa_indonesia,"2023-09-29 13:52:16","2023-09-29 13:52:16",Dev,Dev
627,3728,627,meta_description,Temukan Produk Bliblimart > Minuman > Susu & Olahan Lainnya > Susu Dewasa paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:34","2023-09-05 09:57:34",Dev,Dev
627,3729,627,meta_keywords,Produk Bliblimart > Minuman > Susu & Olahan Lainnya > Susu Dewasa Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:34","2023-09-05 09:57:34",Dev,Dev
627,3730,627,name,Bliblimart > Minuman > Susu & Olahan Lainnya > Susu Dewasa,bahasa_indonesia,"2023-09-05 09:57:34","2023-09-05 09:57:34",Dev,Dev
627,3731,627,name,Bliblimart > Minuman > Susu & Olahan Lainnya > Susu Dewasa,english,"2023-09-05 09:57:34","2023-09-05 09:57:34",Dev,Dev
678,4428,678,blibli_category_ids,SU-1000090,bahasa_indonesia,"2023-09-29 13:52:14","2023-09-29 13:52:14",Dev,Dev
678,3933,678,meta_description,Temukan Produk Bliblimart > Minuman > Susu & Olahan Lainnya > Susu Lainnya paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
678,3934,678,meta_keywords,Produk Bliblimart > Minuman > Susu & Olahan Lainnya > Susu Lainnya Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
678,3935,678,name,Bliblimart > Minuman > Susu & Olahan Lainnya > Susu Lainnya,bahasa_indonesia,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
678,3932,678,name,Bliblimart > Minuman > Susu & Olahan Lainnya > Susu Lainnya,english,"2023-09-05 09:57:37","2023-09-05 09:57:37",Dev,Dev
649,4472,649,blibli_category_ids,SU-1000091,bahasa_indonesia,"2023-09-29 13:52:17","2023-09-29 13:52:17",Dev,Dev
649,3817,649,meta_description,Temukan Produk Bliblimart > Kebutuhan Ibu & Anak > Susu Ibu Hamil paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:35","2023-09-05 09:57:35",Dev,Dev
649,3818,649,meta_keywords,Produk Bliblimart > Kebutuhan Ibu & Anak > Susu Ibu Hamil Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:35","2023-09-05 09:57:35",Dev,Dev
649,3819,649,name,Bliblimart > Kebutuhan Ibu & Anak > Susu Ibu Hamil,bahasa_indonesia,"2023-09-05 09:57:35","2023-09-05 09:57:35",Dev,Dev
649,3816,649,name,Bliblimart > Kebutuhan Ibu & Anak > Susu Ibu Hamil,english,"2023-09-05 09:57:35","2023-09-05 09:57:35",Dev,Dev
88,4704,88,blibli_category_ids,"",bahasa_indonesia,"2023-12-01 14:25:08","2023-12-01 14:25:08",CC Token,CC Token
88,848,88,meta_description,"Temukan berbagai macam jenis obat dan vitamin berdasarkan Kategori Subscriptions. Ketahui juga manfaat, dosis, cara konsumsi, aturan pakai dan efek samping obat dan vitamin di Halodoc.",bahasa_indonesia,"2021-09-14 17:40:06","2021-09-14 17:40:06",CC Token,CC Token
88,846,88,meta_keywords,Kategori Subscriptions,bahasa_indonesia,"2021-09-14 17:40:06","2021-09-14 17:40:06",CC Token,CC Token
88,843,88,meta_title,Daftar Informasi obat dan vitamin - Halodoc - Subscriptions,bahasa_indonesia,"2021-09-14 17:40:06","2021-09-14 17:40:06",CC Token,CC Token
88,844,88,name,Langganan,bahasa_indonesia,"2021-09-14 17:40:06","2021-10-25 17:18:33",CC Token,CC Token
88,845,88,name,Subscriptions,english,"2021-09-14 17:40:06","2021-09-14 17:40:06",CC Token,CC Token
88,847,88,seo_url, ,bahasa_indonesia,"2021-09-14 17:40:06","2021-09-14 17:40:06",CC Token,CC Token
88,849,88,seo_url,"",english,"2021-09-14 17:40:28","2023-12-01 14:25:08",CC Token,CC Token
88,4703,88,tokopedia_category_ids,"",bahasa_indonesia,"2023-12-01 14:25:08","2023-12-01 14:25:08",CC Token,CC Token
73,739,73,meta_description,"Temukan berbagai macam jenis obat dan vitamin berdasarkan Kategori Supplement Diabetes. Ketahui juga manfaat, dosis, cara konsumsi, aturan pakai dan efek samping obat dan vitamin di Halodoc.",bahasa_indonesia,"2021-06-22 10:50:02","2021-06-22 10:50:02",CC Token,CC Token
73,742,73,meta_keywords,Kategori Suplemen Diabetes,bahasa_indonesia,"2021-06-22 10:50:02","2021-06-22 10:50:02",CC Token,CC Token
73,738,73,meta_title,Daftar Informasi obat dan vitamin - Halodoc - Kategori Suplemen Diabet,bahasa_indonesia,"2021-06-22 10:50:02","2021-06-22 10:50:02",CC Token,CC Token
73,737,73,name,Suplemen Diabetes,bahasa_indonesia,"2021-06-22 10:50:02","2021-06-22 10:50:02",CC Token,CC Token
73,740,73,name,Diabetes Supplement,english,"2021-06-22 10:50:02","2021-06-22 10:50:02",CC Token,CC Token
73,741,73,seo_url, ,bahasa_indonesia,"2021-06-22 10:50:02","2021-06-22 10:50:02",CC Token,CC Token
73,755,73,seo_url, ,english,"2021-06-22 16:51:51","2021-06-22 16:51:51",CC Token,CC Token
658,4427,658,blibli_category_ids,TA-1000069,bahasa_indonesia,"2023-09-29 13:52:14","2023-09-29 13:52:14",Dev,Dev
658,3853,658,meta_description,Temukan Produk Kesehatan & Kecantikan > Perawatan Wajah > Tabir Surya / Sunblock paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:36","2023-09-05 09:57:36",Dev,Dev
658,3854,658,meta_keywords,Produk Kesehatan & Kecantikan > Perawatan Wajah > Tabir Surya / Sunblock Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:36","2023-09-05 09:57:36",Dev,Dev
658,3855,658,name,Kesehatan & Kecantikan > Perawatan Wajah > Tabir Surya / Sunblock,bahasa_indonesia,"2023-09-05 09:57:36","2023-09-05 09:57:36",Dev,Dev
658,3852,658,name,Kesehatan & Kecantikan > Perawatan Wajah > Tabir Surya / Sunblock,english,"2023-09-05 09:57:36","2023-09-05 09:57:36",Dev,Dev
654,4344,654,blibli_category_ids,TE-1000053,bahasa_indonesia,"2023-09-29 13:52:09","2023-09-29 13:52:09",Dev,Dev
654,3836,654,meta_description,Temukan Produk Ibu & Anak > Keamanan Bayi dan Balita > Termometer paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:35","2023-09-05 09:57:35",Dev,Dev
654,3837,654,meta_keywords,Produk Ibu & Anak > Keamanan Bayi dan Balita > Termometer Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:35","2023-09-05 09:57:35",Dev,Dev
654,3838,654,name,Ibu & Anak > Keamanan Bayi dan Balita > Termometer,bahasa_indonesia,"2023-09-05 09:57:35","2023-09-05 09:57:35",Dev,Dev
654,3839,654,name,Ibu & Anak > Keamanan Bayi dan Balita > Termometer,english,"2023-09-05 09:57:35","2023-09-05 09:57:35",Dev,Dev
663,4353,663,blibli_category_ids,TE-1000080,bahasa_indonesia,"2023-09-29 13:52:09","2023-09-29 13:52:09",Dev,Dev
663,3873,663,meta_description,Temukan Produk Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tensimeter paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:36","2023-09-05 09:57:36",Dev,Dev
663,3874,663,meta_keywords,Produk Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tensimeter Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:36","2023-09-05 09:57:36",Dev,Dev
663,3875,663,name,Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tensimeter,bahasa_indonesia,"2023-09-05 09:57:36","2023-09-05 09:57:36",Dev,Dev
663,3872,663,name,Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tensimeter,english,"2023-09-05 09:57:36","2023-09-05 09:57:36",Dev,Dev
630,4425,630,blibli_category_ids,TE-1000081,bahasa_indonesia,"2023-09-29 13:52:14","2023-09-29 13:52:14",Dev,Dev
630,3740,630,meta_description,Temukan Produk Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tes Kehamilan paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:34","2023-09-05 09:57:34",Dev,Dev
630,3741,630,meta_keywords,Produk Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tes Kehamilan Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:34","2023-09-05 09:57:34",Dev,Dev
630,3742,630,name,Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tes Kehamilan,bahasa_indonesia,"2023-09-05 09:57:34","2023-09-05 09:57:34",Dev,Dev
630,3743,630,name,Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tes Kehamilan,english,"2023-09-05 09:57:34","2023-09-05 09:57:34",Dev,Dev
707,4423,707,blibli_category_ids,TE-1000082,bahasa_indonesia,"2023-09-29 13:52:14","2023-09-29 13:52:14",Dev,Dev
707,4048,707,meta_description,Temukan Produk Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tes Kesuburan paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:38","2023-09-05 09:57:38",Dev,Dev
707,4049,707,meta_keywords,Produk Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tes Kesuburan Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:38","2023-09-05 09:57:38",Dev,Dev
707,4050,707,name,Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tes Kesuburan,bahasa_indonesia,"2023-09-05 09:57:38","2023-09-05 09:57:38",Dev,Dev
707,4051,707,name,Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tes Kesuburan,english,"2023-09-05 09:57:38","2023-09-05 09:57:38",Dev,Dev
639,4368,639,blibli_category_ids,TE-1000083,bahasa_indonesia,"2023-09-29 13:52:10","2023-09-29 13:52:10",Dev,Dev
639,3777,639,meta_description,Temukan Produk Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tes Medis paling lengkap hanya di Halodoc. Konsultasi obat dengan dokter ? Order obat di Halodoc ? #TenangMenjaga,bahasa_indonesia,"2023-09-05 09:57:34","2023-09-05 09:57:34",Dev,Dev
639,3778,639,meta_keywords,Produk Kesehatan & Kecantikan > Peralatan Medis > Alat Monitor Kesehatan > Tes Medis Obat Perawatan Halodoc,bahasa_indonesia,"2023-09-05 09:57:34","2023-09-05 09:57:34",Dev,Dev
