"id","demand_zone_id","zone_id","status","name","created_at","updated_at","created_by","updated_by"
664,4,625,inactive,Buleleng Kabupaten,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
667,4,629,inactive,Sikka,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
668,4,630,inactive,Malinau,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
669,4,631,inactive,Donggala,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
670,4,632,inactive,Gunung Mas,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
671,4,633,inactive,Bekasi North New,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
672,4,634,inactive,Bangli North,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
673,4,635,inactive,Bolaang Mongondow East,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
674,4,636,inactive,Sumba East,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
675,4,637,inactive,Manggarai Kabupaten West,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
676,4,638,inactive,Lebak South,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
677,4,639,inactive,Sumba West,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
678,4,641,inactive,Halmahera West,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
679,4,642,inactive,Halmahera North,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
680,4,643,inactive,Tidore,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
681,4,644,inactive,Jember East,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
682,4,645,inactive,Ngada,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
683,4,646,inactive,Lembata,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
684,4,647,inactive,Bone Bolango,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
685,4,648,inactive,Tabanan Kabupaten,"2024-07-05 09:44:10","2024-07-05 14:22:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
686,4,2,active,Jakarta Central,"2024-07-05 09:44:11","2024-07-05 09:44:11",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
687,4,5,active,Tangerang North,"2024-07-05 09:44:11","2024-07-05 09:44:11",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
688,4,6,active,Tangerang South,"2024-07-05 09:44:11","2024-07-05 09:44:11",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
689,4,11,active,Bekasi,"2024-07-05 09:44:11","2024-07-05 09:44:11",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
690,4,13,active,Bogor,"2024-07-05 09:44:11","2024-07-05 09:44:11",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
691,4,15,active,Depok,"2024-07-05 09:44:11","2024-07-05 09:44:11",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
742,4,71,active,Bogor Kabupaten East,"2024-07-05 09:44:11","2024-07-05 09:44:11",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
746,4,75,active,Bogor Kabupaten West,"2024-07-05 09:44:11","2024-07-05 09:44:11",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1275,4,627,active,Tangerang Rural,"2024-07-05 09:44:14","2024-07-05 09:44:14",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1276,4,628,active,Tangerang Rural New,"2024-07-05 09:44:14","2024-07-05 09:44:14",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1296,16,628,inactive,Tangerang Rural New,"2024-07-05 16:10:14","2024-10-04 10:23:14",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1298,15,123,inactive,Bekasi Kabupaten South,"2024-07-05 17:12:44","2024-10-01 14:17:18",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1300,21,37,active,Malang North,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1301,21,38,active,Malang - Batu,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1302,21,22,active,Surabaya West,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1303,21,23,active,Surabaya North,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1304,21,151,active,Malang Kabupaten North,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1305,21,24,active,Surabaya South,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1306,21,107,active,Malang Kabupaten West,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1307,21,108,active,Malang Kabupaten East,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1308,21,191,active,Surabaya East,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1309,21,180,active,Malang Kabupaten South,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1310,21,36,active,Malang South,"2024-07-07 09:58:43","2024-07-07 09:58:44",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1311,22,5,active,Tangerang North,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1312,22,6,active,Tangerang South,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1313,22,71,active,Bogor Kabupaten East,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1314,22,72,active,Karawang,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1315,22,74,active,Cirebon - Kuningan,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1316,22,75,active,Bogor Kabupaten West,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1317,22,13,active,Bogor,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1318,22,15,active,Depok,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1319,22,627,active,Tangerang Rural,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1320,22,179,active,Karawang North,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1321,22,628,active,Tangerang Rural New,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1322,22,119,active,Cirebon Kabupaten South,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1323,22,120,active,Cirebon Kabupaten North,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1324,22,25,active,Jakarta North,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1325,22,122,active,Bogor Kabupaten North,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1326,22,63,active,Cirebon,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1327,22,1,active,Jakarta South,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1328,22,2,active,Jakarta Central,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1329,22,3,active,Jakarta West,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1330,22,4,active,Jakarta East,"2024-07-07 10:01:50","2024-07-07 10:01:50",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1331,11,650,inactive,Bekasi City New,"2024-09-26 09:54:21","2024-10-01 10:36:14",priscarine.priscarine,wiwin.dwiutami.hakim
1333,15,651,inactive,Bekasi South New,"2024-09-26 09:57:12","2024-10-01 10:36:46",priscarine.priscarine,wiwin.dwiutami.hakim
1335,15,652,inactive,Bekasi North New,"2024-09-26 10:01:34","2024-10-01 14:18:57",priscarine.priscarine,wiwin.dwiutami.hakim
1338,11,655,active,Bekasi City,"2024-10-01 14:15:34","2024-10-01 14:15:34",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1339,15,656,inactive,Bekasi City South,"2024-10-01 14:17:18","2024-10-04 11:25:38",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1341,15,658,inactive,Bekasi City North,"2024-10-01 14:18:57","2024-10-04 11:25:38",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1344,15,659,active,Cikarang,"2024-10-04 10:49:20","2024-10-04 10:49:20",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1346,15,661,active,Cileungsi,"2024-10-04 10:56:56","2024-10-04 10:56:56",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1349,11,656,active,Bekasi City South,"2024-10-04 10:58:17","2024-10-04 10:58:17",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1350,11,658,active,Bekasi City North,"2024-10-04 10:58:17","2024-10-04 10:58:17",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1352,12,662,active,Bogor City,"2024-10-04 11:08:14","2024-10-04 11:08:14",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1353,12,71,inactive,Bogor Kabupaten East,"2024-11-16 14:05:09","2024-11-16 14:06:30",dwi.rahmawati,dwi.rahmawati
1354,12,122,inactive,Bogor Kabupaten North,"2024-11-16 14:05:09","2024-11-16 14:06:30",dwi.rahmawati,dwi.rahmawati
1355,12,75,inactive,Bogor Kabupaten West,"2024-11-16 14:05:09","2024-11-16 14:06:30",dwi.rahmawati,dwi.rahmawati
1365,22,655,active,Bekasi City,"2024-11-25 14:51:13","2024-11-25 14:51:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1366,22,656,active,Bekasi City South,"2024-11-25 14:51:13","2024-11-25 14:51:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1367,22,658,active,Bekasi City North,"2024-11-25 14:51:13","2024-11-25 14:51:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1368,22,659,active,Cikarang,"2024-11-25 14:51:13","2024-11-25 14:51:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1369,22,661,active,Cileungsi,"2024-11-25 14:51:13","2024-11-25 14:51:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1370,22,662,active,Bogor City,"2024-11-25 14:51:13","2024-11-25 14:51:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1371,23,374,active,Sumedang East,"2024-11-29 09:06:22","2024-11-29 09:06:22",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1372,23,215,active,Sumedang,"2024-11-29 09:06:22","2024-11-29 09:06:22",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1373,23,375,active,Sumedang West,"2024-11-29 09:06:22","2024-11-29 09:06:22",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1374,23,47,active,Medan South,"2024-11-29 09:06:22","2024-11-29 09:06:22",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1375,23,48,active,Medan Central,"2024-11-29 09:06:22","2024-11-29 09:06:22",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1376,23,49,active,Medan North,"2024-11-29 09:06:22","2024-11-29 09:06:22",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1377,24,18,inactive,Bandung North,"2024-12-18 12:54:32","2024-12-18 13:32:43",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1378,24,663,inactive,Halomedika Rancasari,"2024-12-18 13:32:43","2024-12-24 11:23:07",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1380,3,664,inactive,Intibios Bandung,"2024-12-18 13:35:38","2024-12-18 14:17:23",wiwin.dwiutami.hakim,m.safwan.aji
1382,3,663,inactive,Halomedika Rancasari,"2024-12-18 13:50:28","2024-12-18 15:27:31",wiwin.dwiutami.hakim,m.safwan.aji
1384,24,664,inactive,Intibios Bandung,"2024-12-18 13:53:52","2024-12-18 14:05:32",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1386,24,665,inactive,Intibios Bandung,"2024-12-18 14:15:23","2024-12-24 08:02:02",m.safwan.aji,wiwin.dwiutami.hakim
1388,3,665,inactive,Intibios Bandung,"2024-12-18 14:18:38","2024-12-18 15:18:26",m.safwan.aji,m.safwan.aji
1390,3,67,inactive,Bandung Kabupaten,"2024-12-18 15:00:17","2024-12-26 09:38:24",m.safwan.aji,wiwin.dwiutami.hakim
1392,3,666,active,Partner Clinic Intibios Bandung,"2024-12-18 15:26:37","2024-12-26 09:38:24",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1394,25,96,active,Banjarmasin,"2024-12-20 18:40:54","2024-12-20 18:40:54",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1395,24,667,active,Apt. Halomedika Rancasari,"2024-12-24 11:23:07","2024-12-26 09:38:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1397,24,66,inactive,Bandung East,"2024-12-24 15:12:41","2024-12-26 09:38:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1399,3,116,inactive,Bandung Kabupaten South,"2024-12-24 15:13:25","2024-12-24 16:16:09",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1400,3,372,inactive,Bandung Kabupaten West,"2024-12-24 15:13:25","2024-12-26 09:38:24",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1403,24,19,inactive,Bandung South,"2024-12-24 15:43:23","2024-12-26 09:38:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1405,26,36,inactive,Malang South,"2025-01-09 09:44:10","2025-01-17 09:44:25",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1406,27,33,active,Bali Kuta South,"2025-01-09 09:47:59","2025-02-18 09:44:03",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1407,26,669,inactive,Malang,"2025-01-09 14:50:37","2025-01-14 12:00:39",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1408,29,33,inactive,Bali Kuta South,"2025-01-09 15:26:52","2025-01-10 18:19:28",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1409,29,670,active,Kuta Selatan,"2025-01-10 18:19:28","2025-01-10 18:19:28",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1410,29,671,active,Kuta,"2025-01-10 18:21:14","2025-01-10 18:21:14",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1411,27,672,inactive,Denpasar Barat,"2025-01-10 18:21:49","2025-02-18 09:42:56",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1412,27,673,inactive,Denpasar Timur,"2025-01-10 18:22:15","2025-02-18 09:42:56",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1413,27,674,inactive,Denpasar Selatan,"2025-01-10 18:22:47","2025-02-18 09:42:56",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1414,30,40,active,Yogyakarta North,"2025-01-14 11:32:30","2025-02-20 13:36:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1415,30,675,inactive,Sleman,"2025-01-14 11:33:15","2025-01-14 11:57:09",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1416,30,128,inactive,Sleman East,"2025-01-14 11:57:08","2025-02-20 13:36:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1417,30,129,inactive,Sleman West,"2025-01-14 11:57:08","2025-02-20 13:36:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1418,26,37,inactive,Malang North,"2025-01-14 12:00:39","2025-01-17 09:44:25",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1419,26,38,inactive,Malang - Batu,"2025-01-14 12:00:39","2025-01-17 09:44:25",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1420,31,18,active,Bandung North,"2025-01-16 16:31:58","2025-01-16 16:31:58",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1421,32,22,active,Surabaya West,"2025-01-16 16:34:17","2025-01-16 16:34:17",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1422,34,31,active,Semarang East,"2025-01-16 16:36:04","2025-01-16 16:36:04",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1423,26,668,inactive,Malang,"2025-01-17 09:44:25","2025-01-17 10:20:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1424,26,676,active,Malang New,"2025-01-17 10:20:37","2025-01-17 10:20:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1425,32,24,active,Surabaya South,"2025-02-14 11:13:05","2025-02-14 11:13:05",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1426,32,191,active,Surabaya East,"2025-02-14 11:13:05","2025-02-14 11:13:05",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1427,27,34,active,Bali Kuta North,"2025-02-18 09:44:03","2025-02-18 09:44:03",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1428,27,35,active,Bali Denpasar,"2025-02-18 09:44:03","2025-02-18 09:44:03",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1429,34,28,active,Semarang South East,"2025-02-18 09:53:55","2025-02-18 09:53:56",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1430,34,29,inactive,Semarang South West,"2025-02-18 09:53:55","2025-02-20 14:43:28",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1431,34,30,active,Semarang Central,"2025-02-18 09:53:55","2025-02-18 09:53:56",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1432,34,32,active,Semarang North,"2025-02-18 09:53:55","2025-02-18 09:53:56",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1433,30,39,active,Yogyakarta South,"2025-02-20 13:36:37","2025-02-20 13:36:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1434,30,43,inactive,Yogyakarta - Bantul,"2025-02-20 13:36:37","2025-03-25 20:51:17",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1435,30,204,inactive,Yogyakarta - Bantul South,"2025-02-20 13:36:37","2025-03-25 20:51:17",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1436,30,206,inactive,Yogyakarta - Bantul West,"2025-02-20 13:36:37","2025-03-25 20:51:17",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1437,32,23,active,Surabaya North,"2025-03-20 10:17:37","2025-03-20 10:17:37",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1438,30,238,active,Kulon Progo,"2025-03-25 20:51:17","2025-03-25 20:51:17",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1439,30,238,active,Kulon Progo,"2025-03-25 20:51:17","2025-03-25 20:51:17",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1440,30,595,active,Kulon Progo North,"2025-03-25 20:51:17","2025-03-25 20:51:17",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1441,30,595,active,Kulon Progo North,"2025-03-25 20:51:17","2025-03-25 20:51:17",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1442,35,557,active,Serang Central,"2025-04-25 11:27:23","2025-04-25 11:27:24",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1443,35,83,active,Serang East,"2025-04-25 11:27:23","2025-04-25 11:27:24",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1444,35,84,active,Serang West,"2025-04-25 11:27:23","2025-04-25 11:27:24",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1445,36,54,active,Makassar South,"2025-04-25 11:28:30","2025-04-25 11:28:30",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1446,36,55,active,Makassar Central,"2025-04-25 11:28:30","2025-04-25 11:28:30",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1447,36,56,active,Makassar North,"2025-04-25 11:28:30","2025-04-25 11:28:30",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1448,37,237,active,Manado North East,"2025-04-25 11:29:24","2025-04-25 11:29:25",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1449,37,239,active,Manado East,"2025-04-25 11:29:24","2025-04-25 11:29:25",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1450,37,50,active,Manado North,"2025-04-25 11:29:24","2025-04-25 11:29:25",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1451,37,51,active,Manado South,"2025-04-25 11:29:24","2025-04-25 11:29:25",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1452,38,72,active,Karawang,"2025-04-25 11:30:09","2025-04-25 11:30:09",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1453,38,179,active,Karawang North,"2025-04-25 11:30:09","2025-04-25 11:30:09",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1454,39,95,active,Samarinda,"2025-04-25 11:30:54","2025-04-25 11:30:54",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1455,40,96,active,Banjarmasin,"2025-04-25 11:31:40","2025-04-25 11:31:40",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1456,38,677,active,Karawang Extended,"2025-04-25 13:23:00","2025-04-25 13:23:00",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1457,41,53,active,Balikpapan South,"2025-04-28 14:25:12","2025-04-28 14:25:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1458,41,379,active,Balikpapan East,"2025-04-28 14:25:12","2025-04-28 14:25:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1459,41,52,active,Balikpapan North,"2025-04-28 14:25:12","2025-04-28 14:25:13",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1460,42,44,active,Palembang North,"2025-04-28 14:25:59","2025-04-28 14:25:59",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1461,42,45,active,Palembang West,"2025-04-28 14:25:59","2025-04-28 14:25:59",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1462,42,46,active,Palembang South,"2025-04-28 14:25:59","2025-04-28 14:25:59",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1463,43,47,active,Medan South,"2025-04-28 14:26:39","2025-04-28 14:26:39",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1464,43,48,active,Medan Central,"2025-04-28 14:26:39","2025-04-28 14:26:39",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1465,43,49,active,Medan North,"2025-04-28 14:26:39","2025-04-28 14:26:39",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1466,44,66,active,Bandung East,"2025-04-28 14:27:33","2025-04-28 14:27:33",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1467,44,18,active,Bandung North,"2025-04-28 14:27:33","2025-04-28 14:27:33",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1468,44,19,active,Bandung South,"2025-04-28 14:27:33","2025-04-28 14:27:33",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1469,44,251,active,Bandung West,"2025-04-28 14:30:07","2025-04-28 14:30:07",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1470,22,11,active,Bekasi,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1471,22,18,active,Bandung North,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1472,22,19,active,Bandung South,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1473,22,20,active,Bandung - Cimahi,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1474,22,21,active,Sidoarjo,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1475,22,22,active,Surabaya West,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1476,22,23,active,Surabaya North,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1477,22,24,active,Surabaya South,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1478,22,27,active,Bandung - Padalarang,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1479,22,28,active,Semarang South East,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1480,22,29,active,Semarang South West,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1481,22,30,active,Semarang Central,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1482,22,31,active,Semarang East,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1483,22,32,active,Semarang North,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1484,22,33,active,Bali Kuta South,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1485,22,34,active,Bali Kuta North,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1486,22,35,active,Bali Denpasar,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1487,22,36,active,Malang South,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1488,22,37,active,Malang North,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
1489,22,38,active,Malang - Batu,"2025-05-10 10:33:13","2025-05-10 10:33:15",wiwin.dwiutami.hakim,wiwin.dwiutami.hakim
